_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5bc927b9f9af8b0dc677c622,0039,"Tue, 03 Jul 2018 15:25:18 GMT","Tue, 03 Jul 2018 19:16:10 GMT","Tue, 03 Jul 2018 16:46:29 GMT",2.3,2_39_79_380_2018-07-03 15:25:18.258170,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc927b9f9af8b0dc677c623,0039,"Tue, 03 Jul 2018 15:43:14 GMT","Tue, 03 Jul 2018 19:44:21 GMT","Tue, 03 Jul 2018 19:44:18 GMT",0.7860976702505145,2_39_78_365_2018-07-03 15:43:13.869947,0002,CA-321,2-39-78-365,America/Los_Angeles,,
5bc927b9f9af8b0dc677c624,0039,"Tue, 03 Jul 2018 15:43:24 GMT","Tue, 03 Jul 2018 20:52:43 GMT","Tue, 03 Jul 2018 20:52:39 GMT",3.24,2_39_79_381_2018-07-03 15:43:24.401261,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5bc927b9f9af8b0dc677c625,0039,"Tue, 03 Jul 2018 15:47:47 GMT","Tue, 03 Jul 2018 23:23:44 GMT","Tue, 03 Jul 2018 19:50:59 GMT",6.806,2_39_79_382_2018-07-03 15:47:47.150562,0002,CA-491,2-39-79-382,America/Los_Angeles,,
5bc927b9f9af8b0dc677c626,0039,"Tue, 03 Jul 2018 15:58:41 GMT","Tue, 03 Jul 2018 23:36:09 GMT","Tue, 03 Jul 2018 18:13:23 GMT",7.254,2_39_128_18_2018-07-03 15:58:41.419433,0002,CA-308,2-39-128-18,America/Los_Angeles,,
5bc927b9f9af8b0dc677c627,0039,"Tue, 03 Jul 2018 16:03:13 GMT","Tue, 03 Jul 2018 21:41:00 GMT","Tue, 03 Jul 2018 21:40:47 GMT",14.658,2_39_92_442_2018-07-03 16:03:12.514463,0002,CA-498,2-39-92-442,America/Los_Angeles,,
5bc927b9f9af8b0dc677c628,0039,"Tue, 03 Jul 2018 16:03:28 GMT","Wed, 04 Jul 2018 01:18:34 GMT","Tue, 03 Jul 2018 17:05:00 GMT",2.243,2_39_78_361_2018-07-03 16:03:28.167226,0002,CA-493,2-39-78-361,America/Los_Angeles,,
5bc927b9f9af8b0dc677c629,0039,"Tue, 03 Jul 2018 16:05:22 GMT","Wed, 04 Jul 2018 01:10:14 GMT","Tue, 03 Jul 2018 17:57:14 GMT",4.244,2_39_139_28_2018-07-03 16:05:21.987912,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc927b9f9af8b0dc677c62a,0039,"Tue, 03 Jul 2018 16:22:01 GMT","Wed, 04 Jul 2018 02:55:41 GMT","Tue, 03 Jul 2018 17:22:18 GMT",1.846,2_39_89_25_2018-07-03 16:22:01.124358,0002,CA-315,2-39-89-25,America/Los_Angeles,,
5bc927b9f9af8b0dc677c62b,0039,"Tue, 03 Jul 2018 16:22:38 GMT","Wed, 04 Jul 2018 01:16:56 GMT","Tue, 03 Jul 2018 17:57:45 GMT",3.678,2_39_125_21_2018-07-03 16:22:38.215496,0002,CA-311,2-39-125-21,America/Los_Angeles,,
5bc927b9f9af8b0dc677c62c,0039,"Tue, 03 Jul 2018 16:23:52 GMT","Tue, 03 Jul 2018 21:14:22 GMT","Tue, 03 Jul 2018 20:02:32 GMT",10.493,2_39_88_438_2018-07-03 16:23:52.457315,0002,CA-502,2-39-88-438,America/Los_Angeles,,
5bc927b9f9af8b0dc677c62d,0039,"Tue, 03 Jul 2018 16:27:18 GMT","Wed, 04 Jul 2018 00:02:55 GMT","Tue, 03 Jul 2018 19:31:31 GMT",4.489,2_39_127_19_2018-07-03 16:27:18.311304,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc927b9f9af8b0dc677c62e,0039,"Tue, 03 Jul 2018 16:41:13 GMT","Wed, 04 Jul 2018 12:25:41 GMT","Tue, 03 Jul 2018 17:49:31 GMT",1.856,2_39_127_561_2018-07-03 16:41:13.339692,0002,CA-507,2-39-127-561,America/Los_Angeles,,
5bc927b9f9af8b0dc677c62f,0039,"Tue, 03 Jul 2018 16:49:33 GMT","Tue, 03 Jul 2018 23:31:10 GMT","Tue, 03 Jul 2018 23:11:23 GMT",20.483,2_39_78_360_2018-07-03 16:49:32.930126,0002,CA-322,2-39-78-360,America/Los_Angeles,,
5bc927b9f9af8b0dc677c630,0039,"Tue, 03 Jul 2018 16:49:57 GMT","Wed, 04 Jul 2018 00:53:33 GMT","Tue, 03 Jul 2018 19:49:42 GMT",6.16,2_39_130_31_2018-07-03 16:49:56.950872,0002,CA-306,2-39-130-31,America/Los_Angeles,,
5bc927b9f9af8b0dc677c631,0039,"Tue, 03 Jul 2018 16:50:50 GMT","Tue, 03 Jul 2018 20:27:58 GMT","Tue, 03 Jul 2018 18:06:29 GMT",6.991,2_39_123_23_2018-07-03 16:50:50.067746,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5bc927b9f9af8b0dc677c632,0039,"Tue, 03 Jul 2018 16:55:04 GMT","Wed, 04 Jul 2018 00:54:06 GMT","Tue, 03 Jul 2018 19:45:08 GMT",7.826,2_39_78_364_2018-07-03 16:55:04.199670,0002,CA-495,2-39-78-364,America/Los_Angeles,,
5bc927b9f9af8b0dc677c633,0039,"Tue, 03 Jul 2018 16:58:47 GMT","Wed, 04 Jul 2018 03:18:07 GMT","Tue, 03 Jul 2018 18:28:05 GMT",2.92,2_39_124_22_2018-07-03 16:58:47.304848,0002,CA-312,2-39-124-22,America/Los_Angeles,,
5bc927b9f9af8b0dc677c634,0039,"Tue, 03 Jul 2018 16:59:16 GMT","Wed, 04 Jul 2018 00:37:34 GMT","Tue, 03 Jul 2018 21:37:12 GMT",10.649,2_39_79_376_2018-07-03 16:59:15.937686,0002,CA-324,2-39-79-376,America/Los_Angeles,,
5bc927b9f9af8b0dc677c635,0039,"Tue, 03 Jul 2018 17:04:53 GMT","Wed, 04 Jul 2018 00:44:58 GMT","Tue, 03 Jul 2018 23:59:46 GMT",25.267,2_39_89_439_2018-07-03 17:04:53.049837,0002,CA-501,2-39-89-439,America/Los_Angeles,,
5bc927b9f9af8b0dc677c636,0039,"Tue, 03 Jul 2018 17:13:10 GMT","Tue, 03 Jul 2018 18:36:55 GMT","Tue, 03 Jul 2018 18:36:50 GMT",8.321,2_39_92_436_2018-07-03 17:13:10.295679,0002,CA-318,2-39-92-436,America/Los_Angeles,,
5bc927b9f9af8b0dc677c637,0039,"Tue, 03 Jul 2018 17:47:37 GMT","Tue, 03 Jul 2018 23:28:37 GMT","Tue, 03 Jul 2018 21:46:40 GMT",8.239,2_39_79_378_2018-07-03 17:47:37.068997,0002,CA-326,2-39-79-378,America/Los_Angeles,,
5bc927b9f9af8b0dc677c638,0039,"Tue, 03 Jul 2018 17:55:39 GMT","Wed, 04 Jul 2018 01:49:43 GMT","Tue, 03 Jul 2018 18:43:27 GMT",2.102,2_39_90_26_2018-07-03 17:55:38.974353,0002,CA-316,2-39-90-26,America/Los_Angeles,,
5bc927b9f9af8b0dc677c639,0039,"Tue, 03 Jul 2018 18:45:54 GMT","Tue, 03 Jul 2018 23:06:25 GMT","Tue, 03 Jul 2018 22:16:11 GMT",10.052,2_39_78_363_2018-07-03 18:45:53.636755,0002,CA-320,2-39-78-363,America/Los_Angeles,,
5bc927b9f9af8b0dc677c63a,0039,"Tue, 03 Jul 2018 19:01:35 GMT","Wed, 04 Jul 2018 00:13:12 GMT","Wed, 04 Jul 2018 00:14:12 GMT",3.186,2_39_78_362_2018-07-03 19:01:34.756156,0002,CA-496,2-39-78-362,America/Los_Angeles,,
5bc927b9f9af8b0dc677c63b,0039,"Tue, 03 Jul 2018 19:09:27 GMT","Tue, 03 Jul 2018 22:20:03 GMT","Tue, 03 Jul 2018 22:19:59 GMT",11.187,2_39_95_27_2018-07-03 19:09:27.224887,0002,CA-319,2-39-95-27,America/Los_Angeles,,
5bc927b9f9af8b0dc677c63c,0039,"Tue, 03 Jul 2018 19:12:47 GMT","Tue, 03 Jul 2018 21:51:12 GMT","Tue, 03 Jul 2018 20:09:35 GMT",5.689,2_39_91_441_2018-07-03 19:12:47.004284,0002,CA-499,2-39-91-441,America/Los_Angeles,,
5bc927b9f9af8b0dc677c63d,0039,"Tue, 03 Jul 2018 19:22:41 GMT","Tue, 03 Jul 2018 21:42:42 GMT","Tue, 03 Jul 2018 21:08:40 GMT",9.723,2_39_90_440_2018-07-03 19:22:41.085769,0002,CA-500,2-39-90-440,America/Los_Angeles,,
5bc927b9f9af8b0dc677c63e,0039,"Tue, 03 Jul 2018 19:27:10 GMT","Wed, 04 Jul 2018 03:11:32 GMT","Tue, 03 Jul 2018 21:27:32 GMT",6.641,2_39_95_444_2018-07-03 19:27:09.824595,0002,CA-497,2-39-95-444,America/Los_Angeles,,
5bc927b9f9af8b0dc677c63f,0039,"Tue, 03 Jul 2018 20:33:35 GMT","Wed, 04 Jul 2018 02:07:56 GMT","Tue, 03 Jul 2018 21:41:59 GMT",6.739,2_39_92_436_2018-07-03 20:33:34.655267,0002,CA-318,2-39-92-436,America/Los_Angeles,,
5bc927b9f9af8b0dc677c640,0039,"Tue, 03 Jul 2018 20:35:51 GMT","Tue, 03 Jul 2018 20:50:14 GMT","Tue, 03 Jul 2018 20:50:11 GMT",1.421,2_39_123_23_2018-07-03 20:35:51.145277,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5bc927b9f9af8b0dc677c641,0039,"Tue, 03 Jul 2018 22:22:28 GMT","Wed, 04 Jul 2018 01:34:34 GMT","Wed, 04 Jul 2018 01:34:30 GMT",11.104,2_39_79_377_2018-07-03 22:22:27.758758,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc927b9f9af8b0dc677c642,0039,"Tue, 03 Jul 2018 22:41:53 GMT","Wed, 04 Jul 2018 02:18:30 GMT","Wed, 04 Jul 2018 00:51:28 GMT",13.901,2_39_123_23_2018-07-03 22:41:53.431872,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5bc927b9f9af8b0dc677c643,0039,"Tue, 03 Jul 2018 23:11:05 GMT","Wed, 04 Jul 2018 00:27:00 GMT","Tue, 03 Jul 2018 23:41:01 GMT",3.08,2_39_79_379_2018-07-03 23:11:05.021036,0002,CA-327,2-39-79-379,America/Los_Angeles,,
5bc927b9f9af8b0dc677c644,0039,"Tue, 03 Jul 2018 23:12:54 GMT","Wed, 04 Jul 2018 03:57:29 GMT","Wed, 04 Jul 2018 03:58:28 GMT",13.89,2_39_131_30_2018-07-03 23:12:53.846495,0002,CA-305,2-39-131-30,America/Los_Angeles,,
5bc927b9f9af8b0dc677c645,0039,"Tue, 03 Jul 2018 23:18:18 GMT","Wed, 04 Jul 2018 01:52:12 GMT","Wed, 04 Jul 2018 01:13:53 GMT",6.139,2_39_78_363_2018-07-03 23:18:17.520663,0002,CA-320,2-39-78-363,America/Los_Angeles,,
5bc927b9f9af8b0dc677c646,0039,"Tue, 03 Jul 2018 23:27:13 GMT","Wed, 04 Jul 2018 02:23:34 GMT","Wed, 04 Jul 2018 02:23:29 GMT",12.585,2_39_138_29_2018-07-03 23:27:12.786622,0002,CA-304,2-39-138-29,America/Los_Angeles,,
5bc927b9f9af8b0dc677c647,0039,"Tue, 03 Jul 2018 23:32:52 GMT","Wed, 04 Jul 2018 16:45:01 GMT","Wed, 04 Jul 2018 01:39:31 GMT",6.82,2_39_78_366_2018-07-03 23:32:52.237561,0002,CA-323,2-39-78-366,America/Los_Angeles,,
5bc927b9f9af8b0dc677c648,0039,"Wed, 04 Jul 2018 00:22:33 GMT","Wed, 04 Jul 2018 01:32:07 GMT","Wed, 04 Jul 2018 01:21:19 GMT",2.696,2_39_79_380_2018-07-04 00:22:33.235142,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc927b9f9af8b0dc677c649,0039,"Wed, 04 Jul 2018 00:55:15 GMT","Wed, 04 Jul 2018 05:48:11 GMT","Wed, 04 Jul 2018 02:53:24 GMT",6.065,2_39_130_31_2018-07-04 00:55:14.986755,0002,CA-306,2-39-130-31,America/Los_Angeles,,
5bc927b9f9af8b0dc677c64a,0039,"Wed, 04 Jul 2018 01:11:46 GMT","Wed, 04 Jul 2018 03:16:58 GMT","Wed, 04 Jul 2018 02:06:51 GMT",5.41,2_39_90_440_2018-07-04 01:11:45.925466,0002,CA-500,2-39-90-440,America/Los_Angeles,,
5bc927b9f9af8b0dc677c64b,0039,"Wed, 04 Jul 2018 01:17:32 GMT","Wed, 04 Jul 2018 02:10:05 GMT","Wed, 04 Jul 2018 02:10:00 GMT",5.759,2_39_127_19_2018-07-04 01:17:32.062099,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc927b9f9af8b0dc677c64c,0039,"Wed, 04 Jul 2018 01:21:18 GMT","Wed, 04 Jul 2018 05:24:31 GMT","Wed, 04 Jul 2018 04:52:34 GMT",22.438,2_39_78_360_2018-07-04 01:21:17.566678,0002,CA-322,2-39-78-360,America/Los_Angeles,,
5bc927b9f9af8b0dc677c64d,0039,"Wed, 04 Jul 2018 01:31:50 GMT","Wed, 04 Jul 2018 03:03:20 GMT","Wed, 04 Jul 2018 02:01:35 GMT",2.556,2_39_139_28_2018-07-04 01:31:50.471804,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc927b9f9af8b0dc677c64e,0039,"Wed, 04 Jul 2018 01:44:48 GMT","Wed, 04 Jul 2018 06:12:03 GMT","Wed, 04 Jul 2018 06:11:50 GMT",28.301,2_39_79_382_2018-07-04 01:44:47.986632,0002,CA-491,2-39-79-382,America/Los_Angeles,,
5bc927b9f9af8b0dc677c64f,0039,"Wed, 04 Jul 2018 01:46:13 GMT","Wed, 04 Jul 2018 03:55:47 GMT","Wed, 04 Jul 2018 03:55:44 GMT",13.602,2_39_123_557_2018-07-04 01:46:13.206533,0002,CA-503,2-39-123-557,America/Los_Angeles,,
5bc927b9f9af8b0dc677c650,0039,"Wed, 04 Jul 2018 01:51:10 GMT","Wed, 04 Jul 2018 03:48:16 GMT","Wed, 04 Jul 2018 03:32:06 GMT",10.189,2_39_129_17_2018-07-04 01:51:09.938821,0002,CA-307,2-39-129-17,America/Los_Angeles,,
5bc927b9f9af8b0dc677c651,0039,"Wed, 04 Jul 2018 02:34:41 GMT","Wed, 04 Jul 2018 22:45:39 GMT","Wed, 04 Jul 2018 07:31:40 GMT",16.592,2_39_79_379_2018-07-04 02:34:41.203537,0002,CA-327,2-39-79-379,America/Los_Angeles,,
5bc927b9f9af8b0dc677c652,0039,"Wed, 04 Jul 2018 03:20:57 GMT","Wed, 04 Jul 2018 19:06:04 GMT","Wed, 04 Jul 2018 05:38:48 GMT",13.573,2_39_127_19_2018-07-04 03:20:56.686832,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc927b9f9af8b0dc677c653,0039,"Wed, 04 Jul 2018 05:09:03 GMT","Wed, 04 Jul 2018 05:19:49 GMT","Wed, 04 Jul 2018 05:19:44 GMT",0.596,2_39_125_21_2018-07-04 05:09:02.629902,0002,CA-311,2-39-125-21,America/Los_Angeles,,
5bc927b9f9af8b0dc677c654,0039,"Wed, 04 Jul 2018 05:36:00 GMT","Wed, 04 Jul 2018 23:36:56 GMT","Wed, 04 Jul 2018 09:58:35 GMT",29.38,2_39_79_376_2018-07-04 05:36:00.481296,0002,CA-324,2-39-79-376,America/Los_Angeles,,
5bc927eaf9af8b0dc677c655,0039,"Wed, 04 Jul 2018 15:55:52 GMT","Wed, 04 Jul 2018 21:45:31 GMT","Wed, 04 Jul 2018 17:16:29 GMT",2.652,2_39_79_380_2018-07-04 15:55:52.164796,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc927eaf9af8b0dc677c656,0039,"Wed, 04 Jul 2018 16:34:35 GMT","Wed, 04 Jul 2018 20:44:10 GMT","Wed, 04 Jul 2018 18:14:13 GMT",5.426,2_39_79_381_2018-07-04 16:34:35.354020,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5bc927eaf9af8b0dc677c657,0039,"Wed, 04 Jul 2018 16:45:53 GMT","Wed, 04 Jul 2018 19:43:09 GMT","Wed, 04 Jul 2018 18:50:12 GMT",6.518,2_39_95_27_2018-07-04 16:45:53.134065,0002,CA-319,2-39-95-27,America/Los_Angeles,,
5bc927eaf9af8b0dc677c658,0039,"Wed, 04 Jul 2018 17:02:14 GMT","Wed, 04 Jul 2018 22:25:54 GMT","Wed, 04 Jul 2018 21:14:12 GMT",13.892,2_39_139_28_2018-07-04 17:02:14.275844,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc927eaf9af8b0dc677c659,0039,"Wed, 04 Jul 2018 17:21:03 GMT","Thu, 05 Jul 2018 00:20:55 GMT","Wed, 04 Jul 2018 21:53:12 GMT",15.142,2_39_79_377_2018-07-04 17:21:02.538622,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc927eaf9af8b0dc677c65a,0039,"Wed, 04 Jul 2018 19:11:01 GMT","Wed, 04 Jul 2018 20:25:45 GMT","Wed, 04 Jul 2018 20:25:42 GMT",8.32,2_39_131_30_2018-07-04 19:11:00.774795,0002,CA-305,2-39-131-30,America/Los_Angeles,,
5bc927eaf9af8b0dc677c65b,0039,"Wed, 04 Jul 2018 20:10:56 GMT","Thu, 05 Jul 2018 00:22:02 GMT","Thu, 05 Jul 2018 00:21:57 GMT",26.867,2_39_92_442_2018-07-04 20:10:55.868916,0002,CA-498,2-39-92-442,America/Los_Angeles,,
5bc927eaf9af8b0dc677c65c,0039,"Wed, 04 Jul 2018 20:17:01 GMT","Thu, 05 Jul 2018 00:20:33 GMT","Wed, 04 Jul 2018 23:07:58 GMT",14.768,2_39_79_378_2018-07-04 20:17:01.011807,0002,CA-326,2-39-79-378,America/Los_Angeles,,
5bc927eaf9af8b0dc677c65d,0039,"Wed, 04 Jul 2018 20:30:51 GMT","Thu, 05 Jul 2018 01:09:35 GMT","Wed, 04 Jul 2018 21:41:19 GMT",3.598,2_39_79_382_2018-07-04 20:30:50.853884,0002,CA-491,2-39-79-382,America/Los_Angeles,,
5bc927eaf9af8b0dc677c65e,0039,"Wed, 04 Jul 2018 21:05:46 GMT","Thu, 05 Jul 2018 01:33:20 GMT","Thu, 05 Jul 2018 01:33:16 GMT",28.815,2_39_79_381_2018-07-04 21:05:46.073535,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5bc927eaf9af8b0dc677c65f,0039,"Wed, 04 Jul 2018 21:56:30 GMT","Thu, 05 Jul 2018 04:19:48 GMT","Thu, 05 Jul 2018 02:02:40 GMT",13.364,2_39_129_17_2018-07-04 21:56:30.282792,0002,CA-307,2-39-129-17,America/Los_Angeles,,
5bc927eaf9af8b0dc677c660,0039,"Wed, 04 Jul 2018 22:10:35 GMT","Thu, 05 Jul 2018 02:57:47 GMT","Thu, 05 Jul 2018 02:19:49 GMT",13.874,2_39_138_29_2018-07-04 22:10:34.577901,0002,CA-304,2-39-138-29,America/Los_Angeles,,
5bc927eaf9af8b0dc677c661,0039,"Wed, 04 Jul 2018 22:45:36 GMT","Thu, 05 Jul 2018 04:28:58 GMT","Thu, 05 Jul 2018 03:07:07 GMT",14.966,2_39_78_367_2018-07-04 22:45:35.660866,0002,CA-494,2-39-78-367,America/Los_Angeles,,
5bc927eaf9af8b0dc677c662,0039,"Thu, 05 Jul 2018 00:06:58 GMT","Thu, 05 Jul 2018 14:42:47 GMT","Thu, 05 Jul 2018 02:08:04 GMT",6.538,2_39_79_379_2018-07-05 00:06:57.695272,0002,CA-327,2-39-79-379,America/Los_Angeles,,
5bc927eaf9af8b0dc677c663,0039,"Thu, 05 Jul 2018 00:07:28 GMT","Thu, 05 Jul 2018 01:44:05 GMT","Thu, 05 Jul 2018 01:44:01 GMT",9.244,2_39_127_19_2018-07-05 00:07:28.312345,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc927eaf9af8b0dc677c664,0039,"Thu, 05 Jul 2018 01:19:18 GMT","Thu, 05 Jul 2018 01:47:02 GMT","Thu, 05 Jul 2018 01:46:53 GMT",3.013,2_39_125_21_2018-07-05 01:19:18.168749,0002,CA-311,2-39-125-21,America/Los_Angeles,,
5bc927eaf9af8b0dc677c665,0039,"Thu, 05 Jul 2018 01:55:30 GMT","Thu, 05 Jul 2018 04:48:09 GMT","Thu, 05 Jul 2018 03:55:09 GMT",6.827,2_39_79_377_2018-07-05 01:55:29.754799,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc927eaf9af8b0dc677c666,0039,"Thu, 05 Jul 2018 02:02:05 GMT","Thu, 05 Jul 2018 02:13:31 GMT","Thu, 05 Jul 2018 02:13:22 GMT",1.214,2_39_127_19_2018-07-05 02:02:05.100519,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc927eaf9af8b0dc677c667,0039,"Thu, 05 Jul 2018 02:51:03 GMT","Thu, 05 Jul 2018 03:27:22 GMT","Thu, 05 Jul 2018 03:27:17 GMT",3.618,2_39_139_28_2018-07-05 02:51:02.558000,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc927eaf9af8b0dc677c668,0039,"Thu, 05 Jul 2018 04:06:23 GMT","Thu, 05 Jul 2018 14:48:40 GMT","Thu, 05 Jul 2018 12:57:32 GMT",13.453,2_39_78_365_2018-07-05 04:06:23.054096,0002,CA-321,2-39-78-365,America/Los_Angeles,,
5bc927eaf9af8b0dc677c669,0039,"Thu, 05 Jul 2018 04:08:19 GMT","Thu, 05 Jul 2018 13:57:24 GMT","Thu, 05 Jul 2018 05:59:46 GMT",11.681,2_39_123_23_2018-07-05 04:08:19.317117,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5bc927eaf9af8b0dc677c66a,0039,"Thu, 05 Jul 2018 04:45:34 GMT","Thu, 05 Jul 2018 06:28:45 GMT","Thu, 05 Jul 2018 06:27:22 GMT",10.113,2_39_131_30_2018-07-05 04:45:34.246896,0002,CA-305,2-39-131-30,America/Los_Angeles,,
5bc927eaf9af8b0dc677c66b,0039,"Thu, 05 Jul 2018 04:49:00 GMT","Thu, 05 Jul 2018 05:15:32 GMT","Thu, 05 Jul 2018 05:15:26 GMT",2.769,2_39_89_25_2018-07-05 04:48:59.936405,0002,CA-315,2-39-89-25,America/Los_Angeles,,
5bc927eaf9af8b0dc677c66c,0039,"Thu, 05 Jul 2018 05:51:48 GMT","Thu, 05 Jul 2018 06:02:30 GMT","Thu, 05 Jul 2018 06:02:26 GMT",1.077,2_39_79_377_2018-07-05 05:51:48.051780,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc92825f9af8b0dc677c66d,0039,"Thu, 05 Jul 2018 13:24:02 GMT","Thu, 05 Jul 2018 14:36:48 GMT","Thu, 05 Jul 2018 14:36:43 GMT",4.122,2_39_127_19_2018-07-05 13:24:01.651581,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc92825f9af8b0dc677c66e,0039,"Thu, 05 Jul 2018 13:25:42 GMT","Thu, 05 Jul 2018 22:41:28 GMT","Thu, 05 Jul 2018 14:32:21 GMT",7.11,2_39_79_377_2018-07-05 13:25:41.848071,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc92825f9af8b0dc677c66f,0039,"Thu, 05 Jul 2018 13:29:27 GMT","Fri, 06 Jul 2018 00:23:33 GMT","Thu, 05 Jul 2018 17:58:04 GMT",11.236,2_39_95_27_2018-07-05 13:29:26.729980,0002,CA-319,2-39-95-27,America/Los_Angeles,,
5bc92825f9af8b0dc677c670,0039,"Thu, 05 Jul 2018 13:53:13 GMT","Thu, 05 Jul 2018 18:41:28 GMT","Thu, 05 Jul 2018 18:41:24 GMT",13.004,2_39_79_380_2018-07-05 13:53:12.748231,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc92825f9af8b0dc677c671,0039,"Thu, 05 Jul 2018 14:33:10 GMT","Thu, 05 Jul 2018 23:26:47 GMT","Thu, 05 Jul 2018 17:14:18 GMT",6.445,2_39_88_24_2018-07-05 14:33:09.931012,0002,CA-314,2-39-88-24,America/Los_Angeles,,
5bc92825f9af8b0dc677c672,0039,"Thu, 05 Jul 2018 14:34:15 GMT","Fri, 06 Jul 2018 01:10:52 GMT","Thu, 05 Jul 2018 16:24:11 GMT",3.111,2_39_138_29_2018-07-05 14:34:14.740052,0002,CA-304,2-39-138-29,America/Los_Angeles,,
5bc92825f9af8b0dc677c673,0039,"Thu, 05 Jul 2018 14:34:39 GMT","Thu, 05 Jul 2018 23:39:00 GMT","Thu, 05 Jul 2018 17:59:47 GMT",10.607,2_39_91_441_2018-07-05 14:34:39.324641,0002,CA-499,2-39-91-441,America/Los_Angeles,,
5bc92825f9af8b0dc677c674,0039,"Thu, 05 Jul 2018 14:36:06 GMT","Fri, 06 Jul 2018 01:23:41 GMT","Thu, 05 Jul 2018 22:49:16 GMT",16.2,2_39_139_28_2018-07-05 14:36:05.799265,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc92825f9af8b0dc677c675,0039,"Thu, 05 Jul 2018 14:44:56 GMT","Thu, 05 Jul 2018 20:42:33 GMT","Thu, 05 Jul 2018 19:53:49 GMT",9.677,2_39_79_376_2018-07-05 14:44:56.193860,0002,CA-324,2-39-79-376,America/Los_Angeles,,
5bc92825f9af8b0dc677c676,0039,"Thu, 05 Jul 2018 14:52:52 GMT","Thu, 05 Jul 2018 21:37:39 GMT","Thu, 05 Jul 2018 17:45:32 GMT",5.971,2_39_125_21_2018-07-05 14:52:51.893013,0002,CA-311,2-39-125-21,America/Los_Angeles,,
5bc92825f9af8b0dc677c677,0039,"Thu, 05 Jul 2018 15:16:12 GMT","Fri, 06 Jul 2018 02:43:12 GMT","Thu, 05 Jul 2018 22:58:08 GMT",25.422,2_39_79_379_2018-07-05 15:16:12.339727,0002,CA-327,2-39-79-379,America/Los_Angeles,,
5bc92825f9af8b0dc677c678,0039,"Thu, 05 Jul 2018 15:17:51 GMT","Thu, 05 Jul 2018 21:37:29 GMT","Thu, 05 Jul 2018 18:03:06 GMT",8.74,2_39_131_30_2018-07-05 15:17:51.232398,0002,CA-305,2-39-131-30,America/Los_Angeles,,
5bc92825f9af8b0dc677c679,0039,"Thu, 05 Jul 2018 15:18:44 GMT","Fri, 06 Jul 2018 00:49:48 GMT","Thu, 05 Jul 2018 19:30:39 GMT",9.271,2_39_79_383_2018-07-05 15:18:43.512032,0002,CA-492,2-39-79-383,America/Los_Angeles,,
5bc92825f9af8b0dc677c67a,0039,"Thu, 05 Jul 2018 15:24:29 GMT","Thu, 05 Jul 2018 19:41:05 GMT","Thu, 05 Jul 2018 18:42:26 GMT",5.709,2_39_79_381_2018-07-05 15:24:29.121662,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5bc92825f9af8b0dc677c67b,0039,"Thu, 05 Jul 2018 15:26:41 GMT","Thu, 05 Jul 2018 23:32:46 GMT","Thu, 05 Jul 2018 18:01:11 GMT",5.126,2_39_78_360_2018-07-05 15:26:40.589996,0002,CA-322,2-39-78-360,America/Los_Angeles,,
5bc92825f9af8b0dc677c67c,0039,"Thu, 05 Jul 2018 15:42:06 GMT","Thu, 05 Jul 2018 20:37:11 GMT","Thu, 05 Jul 2018 18:07:16 GMT",3.986,2_39_78_363_2018-07-05 15:42:05.836772,0002,CA-320,2-39-78-363,America/Los_Angeles,,
5bc92825f9af8b0dc677c67d,0039,"Thu, 05 Jul 2018 15:43:20 GMT","Fri, 06 Jul 2018 02:09:42 GMT","Thu, 05 Jul 2018 18:25:40 GMT",9.445,2_39_89_25_2018-07-05 15:43:19.563739,0002,CA-315,2-39-89-25,America/Los_Angeles,,
